ID,sex,age,marital,Q4,Q5,Q6,Q7,Q15,Q16,Q17,Q18,Q21,Q19,Q24,Q25,Q101_1,Q101_2,Q101_3,Q101_4,Q101_5,Q101_6,Q101_7,Q101_8,Q101_9,Q101_10,Q101_11,Q101_12,Q101_13,Q101_14,Q101_15,Q101_16,Q101_17,Q101_18,Q101_19,Q101_20,Q48,Q95_1,Q95_2,Q95_3,Q95_4,Q95_5,Q95_6,Q95_7,Q95_8,Q95_9,Q95_10,Q95_11,Q95_12,Q95_13,Q95_14,Q95_15,source01
1343,3,20,2,1,4,2,2,2, ,2, ,2,3,3,4,1,0,4,4,1,2,4,4,2,2,1,1,1,1,1,2,2,1,1,1,3,2,2,1,4,4,2,1,2,5,2,2,2,1,1,3,1
1388,2,20,2,1,3,5,2,2,2,2,2, ,9,2,7,0,0,5,5,2,3,4,4,5,4,1,4,2,5,2,4,5,2,4,1,5,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1
1144,1,21,2,1,2,4,2,2,2,2,2,2,1,2,1,0,1,3,4,3,2,3,4,3,2,2,2,2,3,2,3,3,2,1,3,4,2,3,4,4,4,4,4,4,3,3,4,4,3,4,3,1
1154,2,21,2,1,4,3,3,1,2,1,2,2,4,5,2,1,0,4,4,2,3,3,5,1,2,2,3,2,4,2,4,4,2,4,2,3,3,2,2,4,2,4,3,3,4,4,3,4,2,4,3,1
1179,1,21,3,1,3,4,3, ,2,2,2,2,3,2,2,1,0,3,4,1,2,3,2,2,2,3,4,4,5,4,4,4,2,4,3,5,2,4,2,4,3,4,4,4,5,4,2,4,4,4,3,1
1189,2,21,1,1,3,4,3,2, ,2, ,2,5, , ,1,0,3,3,3,2,2,2,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,3,4,3,1
1253,1,21,2,1,3,5,4,1,1,1,1,2,5,1,5,1,0,5,5,2,2,4,4,1,3,3,4,2,5,5,5,5,4,5,4,2,3,3,4,4,4,4,4,4,4,3,3,3,3,4,3,1
1280,2,21,2,1,3,3,3,1,1,1,1,2,3,1,2,1,0,4,4,3,5,5,4,2,4,2,4,4,5,2,3,5,2,3,1,3,4,4,4,5,5,5,5,5,5,4,4,4,3,4,3,1
1292,2,21,2,1,3,2,3,1,1,1,1,2,2,2,2,0,0,3,3,2,1,3,2,3,3,1,3,2,3,1,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3, ,3,1
1340,2,21,2,1,4,4,4,1,2,2,2,1,6,4,1,1,0,5,5,1,4,5,3,3,4,1,2,4,3,2,4,5,4,5,2,3,1,1,2,5,2,1,1,4,5,5,4,5,5,5,3,1
1355,1,21,2,1,4,5,4,1,2,2,2,2,6, , ,0,0,5,4,2,4,5,3,4,2,3,3,3,4,2,3,5,2,3,3,5,3,3,3,3,3,4,2,2,4,2,2,1,2,4,3,1
1369,1,21,2,1,3,4,4,1,2,2,2,2,1,1,1,0,0,3,3,5,2,3,3,2,3,2,4,2,4,3,4,5,3,3,3,3,2,2,3,4,3,4,4,4,4,3,3,4,2,5,3,1
1127,2,22,2,1,3,5,3,1,1,1,1,2,2,2,3,1,1,2,1,2,2,4,3,2,2,2,2,2,1,1,2,3,1,3,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,3,1
1224,2,22,2,1,3,4,3, , ,2, , ,9,1,3,0,0,4,4,3,2,3,3,3,2,2,2,2,2,2,3,3,3,3,2,4,2,3,2,4,3,3,3,3,4,4,2,5,3,4,3,1
1259,1,22,2,1,3,3,3,1,2,2,2,2,3,2,4,1,0,4,3,2,2,4,5,3,1,1,2,2,4,1,3,5,3,4,4,3,2,2,3,4,1,4,4,4,5,3,1,4,4,4,3,1
1358,2,22,3,1,4,3,4,4,4,2,2,2,3,3,4,0,0,3,4,2,4,4,4,3,3,3,3,2,4,2,3,4,3,3,2,3,2,2,3,4,4,4,4,2,4,3,3,3,3,3,3,1
1389,2,22,2,1,4,3,3, , ,2,2,2,5,2,2,0,0,5,5,5,3,3,5,3,3,2,2,2,3,1,3,3,1,3,3,3,3,3,3,4,4,3,2,1,3,3,3,3,2,3,3,1
1159,2,23,2,1,3,4,3,1,1,2, ,2,3,2,2,1,0,5,4,1,1,1,3,3,2,1,1,1,4,1,4,5,1,3,1,3,1,1,3,4,3,4,4,4,4,5,5,5,5,4,3,1
1278,2,23,2,1,4,4,3,1,2,2,2,2,4,2,4,1,0,3,4,2,1,2,4,2,2,1,2,1,3,1,3,3,1,2,2,3,3,3,4,3,2,2,3,2,4,4,4,4,4,3,3,1
1220,2,25,2,1,3,4,3,2,2,2,2,2,7,5,4,0,0,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
1149,1,26,2,1,3,3,4,1,2,2,2,2,4,1,6,0,1,4,2,4,1,1,4,2,1,1,2,2,4,1,3,4,2,3,2,4,3,3,3,5,3,4,4,4,5,2,2,2,3,2,3,1
1158,2,26,2,1,2,4,2,1,2,2,2,2,2,2,1,1,0,4,4,1,4,4,4,3,2,1,2,1,1,1,2,3,2,3,2,3,2,4,2,4,4,3,4,4,4,4,2,4,4,4,3,1
1367,2,26,2,1,2,5,2,1,1,2,2,2,2,3, ,0,0,4,5,3,4,4,3,2,3,2,3,3,4,2,4,4,1,3,3,1,2,2,2,4,3,4,3,3,5,3,2,5,2,3,3,1
1164,2,28,2,1,3,2,3,2,2,2,2,2,1,2,2,1,0,3,4,2,4,4,4,2,1,2,2,1,4,1,4,3,2,3,2,4,3,3,4,4,4,5,2,4,4,2,2,4,2,3,3,1
1335,2,31,2,1,3,5,3,2,2, , ,1,3,4,7,1,0,4,5,4,3,4,5,3,3,2,2,4,5,4,4,5,2,4,2,3,2,4,3,4,4,3,3,2,4,5,4,3,3,3,3,1
1168,1,32,1,1,2,4,3,1,2,2,4,2,1,2,1,1,0,5,5,2,1,3,4,5,1,1,2,3,3,1,3,4,2,2,4,2,2,2,2,4,5,5,5,5,5,2,2,4,2,2,3,1
1368,1,34,2,1,3,4,3,1,1,2, ,2,3,1,7,0,0,2,2,4,2,3,5,2,2,2,1,1,3,1,3,3,1,3,2,5,3,3,3,4,4,4,4,4,5,3,3,3,2,3,3,1
1147,2,35,1,1,3,5,4,2, ,2, ,2,3,2,1,0,1,3,5,3,5,5,3,5,3,1,3,1,1,1,1,3,1,3,5,3,5,5,5,1,5,1,1,1,1,3,3,3,3,3,3,1
1366,1,35,1,1,4,3,4,2,2,2,2,2,4,3, ,0,0,5,4,4,2,3,2,3,4,2,4,2,5,4,4,4,2,4,4,1,4,5,5,5,5,5,5,5,5,4,1,3,3,2,3,1
1393,2,49,1,1,3,3,3,2, ,2, ,2,2,2,4,0,0,5,5,5,3,3,4,4,5,1,2,2,2,2,2,3,1,3,4,3,4,4,4,4,4,5,5,5,5,2,2,2,2,3,3,1
1242,1,52,2,1,5,4,5,1,2,2,2,2,7,3,3,1,0,4,1,3,1,1,4,4,1,1,1,1,1,1,1,3,1,3,1,4,4,2,3,2,2,2,1,1,4,4,3,2,2,4,3,1
1298,2,18,2,1,4,4,3,1,2,1,1,2,4,3,4,0,0,4,4,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,3,4,2,4,4,4,4,4,4,4,2,2,2,4,4,2,1
1372,1,18,2,1,4,3,4,1,2,2,2, ,2,1,3,0,0,5,5,2,5,5,2,3,4,3,3,2,5,4,4,4,4,4,2,4,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,1
1110,2,19,2,1,4,5,4,2,4,2,4,2,3,3,3,0,1,2,2,1,2,4,3,2,2,3,2,2,2,2,2,3,1,1,3,4,4,3,5,4,4,4,2,2,4,3,2,4,2,3,2,1
1171,2,19,2,1,4,3,3,2,2,2, ,2,1,2,3,1,0,3,4,3,3,4,3,2,3,1,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,3,2,2,2,1
1191,2,19,2,1,3,4,3,2,4,2, ,2,3,1,2,1,0,3,3,2,2,3,4,2,3,2,2,2,3,2,2,4,2,3,3,3,3,3,3,4,4,4,4,4,5,2,2,2,2,2,2,1
1295,2,19,2,1,3,5,3,2,2,2,2,2,2,2,6,0,0,4,3,3,3,4,2,3,2,2,2,2,2,1,2,4,2,3,3,2,4,4,4,4,4,4,4,4,4,3,4,3,2,2,2,1
1338,1,19,3,1,3,4,2,1,1,2,2, ,5,2,2,1,0,4,3,2,2,2,3,2,2,2,2,3,3,2,3,5,2,3,3,2,4,2,3,3,4,4,4,2,4,4,4,4,3,4,2,1
1346,1,19,2,1,3,3,2,1,2,2, ,2,5,2,3,1,0,5,5,2,4,5,3,2,4,2,4,2,3,3,3,4,2,3,2,4,2,2,4,4,4,4,4,2,2,2,2,4,2,4,2,1
1379,2,19,1,1,3,3,3,1,1,2,2,2,3,2,2,0,0,5,5,5,2,2,3,2,3,3,3,2,3,1,3,4,2,3,3,2,4,3,4,4,4,4,3,2,5,2,2,4,2,4,2,1
1099,2,20,2,1,3,3,2,1,1,2, ,2,3,4,2,1,1,5,5,5,1,5,1,5,1,1,1,1,5,1,5,5,3,5,1,3,1,1,1,5,5,5,5,5,5,1,1,5,5,2,2,1
1282,1,20,2,1,4,1,3,2, ,2, ,2,3,3, ,0,0,5,2,2,1,2,3,1,1,1,3,3,5,1,5,5,1,3,4,1,3,4,3,4,3,4,4,4,5,1,1,3,4,3,2,1
1293,2,20,2,1,4,4,4,2,2,2,2,2,4,2,5,0,0,4,4,2,3,4,3,3,3,2,2,2,3,2,3,4,2,2,2,3,4,4,4,4,4,4,3,4,4,3,3,4,4,5,2,1
1305,1,20,2,1,4,3,4,2, ,2, ,2,4,3,2,0,0,4,4,1,2,5,4,1,3,5,3,3,3,3,3,3,3,3,3,1,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,1
1308,1,20,2,1,4,5,4,2,2,2,2,1,6,6,7,0,0,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2,1
1350,2,20,2,1,3,3,3,2,2,2,2,2,1,3,4,1,0,3,4,1,1,4,4,4,1,1,2,1,1,1,1,2,1,1,2,3,4,4,4,5,5,5,5,2,5,2,2,4,2,2,2,1
1357,4,20,3,1,5,5,4,1,1,1,1,2,6, , ,0,0,5,5,1,5,2,1,2,2,1,3,1,5,1,5,5,1,3,2,5,3,3,2,3,3,2,1,3,1,2,2,3,2,5,2,1
1269,2,21,2,1,4,5,3,1,1,2,2, ,4,4,4,1,0,4,3,1,1,2,4,3,3,2,3,2,3,2,3,4,2,3,2,3,4,4,4,4,2,3,4,4,2,4,4,5,4,4,2,1
1271,2,21,2,1,3,3,3,1,1,2, ,2,9,2,2,1,0,4,2,2,2,4,5,2,1,1,3,2,3,2,3,3,3,3,1,3,2,2,1,4,2,3,2,5,5,4,2,4,2,2,2,1
1315,2,21,2,1,3,4,3,2,2,1,2,2,4,3,3,0,0,4,4,2,2,4,2,2,2,2,4,4,4,4,4,4,4,2,2,4,4,2,4,2,4,2,4,2,1,4,5,1,4,4,2,1
1329,1,21,2,1,4,4,4,1,2,2,2,1,5,3,2,1,0,5,4,1,3,4,5,3,4,4,4,3,4,4,4,4,4,4,2,3,4,4,4,3,4,3,3,3,4,2,2,2,2,4,2,1
1330,1,21,2,1,4,3,4,1,2,2,2,2,6,1,6,1,0,3,3,1,3,4,2,3,2,1,2,2,4,2,4,5,3,3,4,5,4,4,4,3,3,3,4,2,4,2,1,3,2,2,2,1
1386,1,21,2,1,4,4,4,1,2,2,2,2,5,4,3,0,0,5,5,1,1,1,3,2,2,1,2,2,3,2,3,5,1,2,2,2,2,4,4,5,4,5,5,5,4,2,2,4,2,4,2,1
1230,1,22,2,1,2,3,3,2,2,2,2,2,2,2,3,0,0,4,4,2,2,3,4,2,3,1,4,2,3,1,3,4,1,3,2,4,2,4,4,2,4,4,4,4,2,2,2,2,2,2,2,1
1307,2,22,2,1,3,3,2,1,2,1,2,2,2,3,4,0,0,4,4,4,2,4,4,2,4,2,2,1,4,2,4,4,2,4,2,4,2,4,2,2,4,4,2,2,2,2,2,4,4,4,2,1
1311,2,22,3,1,3,3,3,1,4,2, ,2,3,1,3,0,0,4,4,2,3,4,3,3,3,2,3,4,4,2,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4, ,2,3,2,2,2,1
1364,1,22,2,1,4,4,4,1,1,1,1,2,2,4,3,0,0,5,5,3,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,2,4,4,4,5,5,4,4,4,1,1,2,2,2,4,2,1
1375,2,22,2,1,3,5,4,1,1,1,1,2,4,3,5,0,0,4,5,5,2,3,2,2,5,1,5,1,5,1,3,4,1,2,2,1,4,2,1,5,5,5,5,5,5,4,5,5,4,3,2,1
1276,2,23,2,1,2,4,2,1,2,2, ,2,1,3,4,1,0,4,4,4,2,3,2,2,2,2,4,2,2,2,4,4,4,3,2,4,2,2,2,4,2,2,2,2,4,2,2,4,2,4,2,1
1320,2,24,2,1,4,4,4,1,1,1,1, ,3,2,3,1,0,5,5,2,2,4,2,2,2,2,2,2,4,2,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,3,3,2,2,2,2,1
1257,1,25,2,1,5,2,4,1,2,1,2,2,3,3,3,1,0,4,4,2,2,2,3,2,3,2,3,3,4,2,3,4,2,3,2,1,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,1
1287,1,26,1,1,2,4,2,4,4,4,4,2,1,4,5,0,0,4,4,3,3,5,2,5,1,2,2,2,3,1,3,4,1,3,2,3,4,4,4,3,2,2,2,2,4,2,2,3,2,2,2,1
1387,1,27,1,1,5,5,4,1,1,1,2,2,3,1,7,0,0,5,5,5,1,3,4,2,4,4,3,2,4,2,4,4,1,4,2,1,3,3,4,2,1,4,5,5,2,1,1,3,1,4,2,1
1177,2,31,1,1,5,3,5,1, ,1, ,1,7,6,5,1,0,3,4,2,2,2,3,3,2,2,2,4,3,2,4,4,2,4,2,4,3,3,3,2,4,4,3,4,3,2,2,2,2,3,2,1
1228,2,31,3,1,3,3,2,2,2,2,2,2,1,1,1,0,0,3,4,2,3,3,4,3,2,2,3,2,3,2,3,4,2,2,3,3,4,4,4,4,4,4,3,4,4,2,2,2,2,2,2,1
1337,2,31,1,1,3,5,3,1,2,2,2,2,3,2,1,1,0,5,5,1,3,3,1,2,5,1,3,1,5,1,5,5,1,5,1,3,1,4,5,5,4,4,4,1,4,2,2,3,3,5,2,1
1297,2,40,1,1,4,2,2,2, ,2, ,2,4,3,3,0,0,4,4,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,4,4,2,2,2,2,2,2,2,2,1
1155,1,49,2,1,4,3,4, ,2, , , ,6,1,5,1,0,4,4,2,2,3,3,4,2,1,3,2,4,1,3,3,2,3,2,1,2,2,2,4,2,4,4,4,3,2,2,2,2,1,2,1
1113,1,18,3,1,3,5,3,1,2,2,2,2,3,2,5,1,1,2,2,2,2,3,3,2,2,4,3,3,4,2,2,3,3,2,2,4,3,3,3,3,3,3,4,4,4,4,2,2,2,2,1,1
1277,2,18,2,1,4,4,4,2,2,2,2,2,4,4,3,1,0,4,4,1,3,2,1,2,3,1,3,3,2,2,2,3,1,2,2,3,2,3,4,4,5,5,4,4,4,2,2,5,2,1,1,1
1356,1,19,2,1,4,5,3,2,2,1,2,2,6,2,3,0,0,5,5,2,4,4,2,5,5,4,5,2,5,2,5,5,2,4,2,2,4,4,5,4,3,5,5,5,5,2,2,2,1,4,1,1
1359,1,20,2,1,3,4,3,1,2,2,2,2,2,3,2,0,0,4,4,5,1,1,3,2,2,2,3,2,5,1,3,4,2,2,2,2,3,3,4,5,5,5,5,1,5,2,2,1,1,3,1,1
1360,3,20,2,1,4,3,3,1,1,1,1,2,4,4,3,0,0,5,5,3,2,4,3,3,4,3,2,1,5,1,5,5,1,5,1,3,3,1,4,1,1,5,5,1,5,1,1,4,4,5,1,1
1385,1,20,2,1,3,3,3,1,2,2,2,2,2,2,4,0,0,4,5,1,3,4,2,3,3,3,4,4,5,4,4,4,4,4,2,1,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1
1248,1,21,2,1,3,3,2,1, ,1, ,2,3,3,2,1,0,4,5,2,2,3,2,2,3,2,3,2,4,3,3,4,3,3,3,4,2,2,4,4,3,4,3,4,5,2,2,3,2,2,1,1
1291,1,21,2,1,3,5,4,1, ,2, ,2,3,2,7,0,0,2,4,3,1,3,3,3,2,1,2,1,2,1,2,3,1,3,2,2,1,2,2,3,2,4,1,1,4,2,1,4,1,5,1,1
1324,2,21,2,1,3,3,2,2,2,2,2,2,1,4,2,1,0,3,1,1,1,1,5,1,5,1,4,1,1,1,1,1,1,1,1,4,4,4,4,5,3,5,5,5,5,4,4,5,5,1,1,1
1326,1,21,2,1,3,5,4,2,2,2,2,2,6,1,6,1,0,4,5,1,3,4,3,2,2,2,4,2,5,2,5,5,2,4,2,2,2,4,1,5,2,2,2,4,2,2,1,2,4,3,1,1
1392,1,29,1,1,4,5,4,1,2,2, ,1,2,3,2,0,0,5,5,3,5,5,3,4,1,1,1,2,1,1,1,5,1,3,1,1,2,4,5,5,1,5,5,5,5,5,5,5,5,3,1,1
1318,1,35,2,1,4,4,4,2, ,2, ,2,9,3,4,0,0,5,5,5,1,1,5,5,1,1,5,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,1,1, ,1,1,1
1037,2,18,3,1,3,5,3,1,2,1, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1044,2,18,2,1,3,5,5,1,2,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1058,2,18,2,1,3,4,3,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1060,2,18,2,1,3,3,3, ,2,2,2,2,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1374,2,18,2,1,3,3,2, ,2,2,2, ,2,2,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, ,5,5,4, , , , , , , , , , , , , , , ,1
1007,2,19,2,1,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1016,2,19,2,1,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1022,2,19,2,1,2,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1024,2,19,2,1,2,4,2,1,2,2,2,2,4,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1034,1,19,2,1,4,2,3,1,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1035,2,19,2,1,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1040,2,19,2,1,4,3,3,1, ,2, ,2,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1045,2,19,2,1,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1059,2,19,2,1,3,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1065,2,19,2,1,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1066,1,19,2,1,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1068,1,19,2,1,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1081,2,19,2,1,3,4,3,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1119,2,19,2,1,3,3,3,1,1,2, ,2,2,1,5,1,1,3,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,4, , , , , , , , , , , , , , , ,1
1005,2,20,2,1,4,1,4,1, ,1, ,2,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1033,1,20,2,1,5,5,4,1,2,2,2,2,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1047,2,20,2,1,3,3,2,2,2,2,2,1,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1050,2,20,2,1,3,5,3,1,2,2, ,2,9,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1064,2,20,2,1,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1083,1,20,2,1,3,4,4,1,2,2,2,2,4,3,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1310,2,20,2,1,4,5,4,2,2,2,2,2,4,4,6,0,0,4,4,1,2,2,3,3,3,3,3,3,2,1,3,4,3,4,4,3, , , , , , , , , , , , , , , ,1
1327,2,20,2,1,3,5,4,1,2,2,2,2,3,3,7,1,0, , , , , , , , , , , , , , , , , , ,3,3,3,4,3,3, , , , , , , , , , ,1
1349,2,20,2,1,3,5,3, ,2, ,2,2,2,2,3,1,0,5,5,1,3,5,1,3,2,3,4,4,4,2,4,3,1,3,3,3, , , , , , , , , , , , , , , ,1
1009,1,21,2,1,3,3,2,1,1,2,2,2,1,2,1, , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , ,1
1015,2,21,2,1,3,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1027,2,21,2,1,3,5,3,1,1,1,1,2,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1041,2,21,2,1,5,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1046,2,21,2,1,3,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1332,1,21,2,1,4,3,4,1,2,2,2,2,4,5,6,1,0,5,5,2,3,2,1,4,2,2,1,4,5,1,5,4,3,3,3,1,1, , , , , , , , , , , , , , ,1
1001,1,22,2,1,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1002,2,22,2,1,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1006,2,22,2,1,4,3,3,1,2,2,2,2,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1029,1,22,2,1,3,4,2,2,2,2,2,2,9,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1048,2,22,2,1,4,4,3,1,1,2,4,2,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1061,1,22,2,1,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1281,2,22,2,1,3,3,3,2,2,2,2,2,2,1,4,1,0,5,4,2,4,4,4,2,3,4,2,2,4,2,4,5,2,3,2,4, , , , , , , , , , , , , , , ,1
1020,1,23,2,1,4,2,4,1,1,1,1,2,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1011,2,24,2,1,4,2,4,1,1,1,1,2,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1014,1,25,2,1,5,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1017,1,28,2,1,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1055,2,28,2,1,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1062,1,28,2,1,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1049,2,35,1,1,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1069,1,35,1,1,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1010,1,37,1,1,5,3,2,1,2,1,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1063,2,40,2,1,2,3,3,1,1,2,2,2,9,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
1076,1,49,2,1,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
